"","ERR1797969","ERR1797970","ERR1797971","ERR1797972","ERR1797973","ERR1797974"
"PHJJKLOP_00040",4728.83055590711,4664.06129414411,4326.552216978,16307.016181747,16272.5096848097,16057.0591040307
"PHJJKLOP_00041",1091.53514297319,1092.19813494037,978.167747280282,1289.04900984501,1298.28552855255,1409.10503862822
"PHJJKLOP_00042",622.579303769891,576.712215917882,621.888545980812,1383.72492582233,1317.31134578884,1271.36551656822
"PHJJKLOP_00043",4105.09618849386,4050.81080427252,3952.1390443549,4613.63021320234,4807.1898217026,4738.63593158942
"PHJJKLOP_00044",1046.48766088223,1172.18732927145,1068.83760389841,433.324384665414,492.859265549607,476.63820223641
"PHJJKLOP_00045",0,0,1.0667041955074,0.910345345935743,1.81198259393238,0
"PHJJKLOP_00046",2836.83630808692,2669.26904045554,2770.23079573271,14304.2564206883,14147.960093424,13965.2020459828
"PHJJKLOP_00047",987.579415070977,909.506765171866,920.565720722883,8154.87360889238,7934.67177882989,7724.3134853073
"PHJJKLOP_00048",2396.75705996758,2339.43705395456,2323.28173781511,13400.2834921741,13068.9244587373,13200.2026860524
"PHJJKLOP_00049",1265.94975312022,1314.39034141558,1260.84435908974,7361.96281258235,7713.60990237014,7688.63994002558
"PHJJKLOP_00050",2148.41837664563,2153.78312143305,2056.60568893826,11171.7580853234,11576.756792634,11001.3249921593
"PHJJKLOP_00051",1845.79170208587,1845.67659512076,1841.13144144577,12987.8970504652,10890.0153895336,10594.0520168596
"PHJJKLOP_00052",361.534920371013,334.769591089319,325.344779629756,2235.80816961818,2300.31190299716,2397.06405656939
"PHJJKLOP_00053",2307.81715942902,2195.25899997509,2217.67802245988,17809.9963478869,17640.5565432287,16959.7979860211
"PHJJKLOP_00054",961.012951273746,1004.30877326796,916.298903940854,12092.1172300645,12865.9824082169,12280.6179632346
"PHJJKLOP_00055",982.959160497546,999.371168679618,812.828596976636,28198.8574357056,26670.5718000907,26535.1720987247
"PHJJKLOP_00056",952.927505770241,997.396126844283,813.895301172143,27369.5328255581,26624.3662439454,26292.3938044463
"PHJJKLOP_00057",1453.0700633442,1496.09419026642,1336.58035697077,52251.0918206738,54478.162677874,51842.5796806699
"PHJJKLOP_00058",437.769120832632,397.970929820045,317.877850261204,17434.0237200154,14696.0848280886,14856.0497462126
"PHJJKLOP_00059",590.237521755871,524.373607281499,466.149733436732,22036.7297890665,18870.8927245088,18187.5625028005
"PHJJKLOP_00060",1021.07626072836,1069.48515383402,904.565157790272,41185.8441408249,35887.2212641278,36379.0887328546
"PHJJKLOP_00061",808.544550350508,831.492612676125,705.091473230389,35184.8476204165,36170.7965400782,33902.7501312147
"PHJJKLOP_00062",619.114112839817,691.264642367325,651.756263455019,35233.0959237511,32235.170346057,30276.9306260525
"PHJJKLOP_00063",482.816602923589,475.985082315786,375.479876818603,21418.6052991762,23152.607593971,24750.503902825
"PHJJKLOP_00064",1533.92451837925,1670.88539269359,1527.52040796659,38084.2975472218,33213.6409467805,33753.1194273941
"PHJJKLOP_00065",825.870505000876,957.895290137578,816.028709563158,19554.2180306998,18947.9019847509,18967.4258399316
"PHJJKLOP_00066",539.414721448124,543.136504717184,546.152548099787,413.296787054827,415.850005307481,440.964656954682
"PHJJKLOP_00067",6908.43565092341,7094.35027252409,7001.84633931055,5616.83078442353,5291.89516557952,5918.83572132656
"PHJJKLOP_00068",5000.27051209621,5245.71111465033,5257.78497965596,2916.74648837812,3225.32901719964,2944.05841755587
"PHJJKLOP_00069",3822.10559587119,3554.08778268572,3551.05826684412,2852.11196881668,2726.12781257127,2776.59094109443
"PHJJKLOP_00070",3716.99480432562,3485.94883936665,3545.72474586659,2711.91878554258,2873.80439397675,2822.17380450997
"PHJJKLOP_00071",61216.0629706803,61087.0564460005,61094.4160934906,93395.9704209316,94345.4037095742,94703.3534048517
"PHJJKLOP_00072",10237.3290710808,10817.304132131,10529.4371138535,20023.0458838567,22059.0760985328,24635.5558124727
"PHJJKLOP_00073",13635.5263098396,12719.2694195588,12594.5764363558,11413.9099473423,11377.4387073014,11069.6992872826
"PHJJKLOP_00074",46564.0806546857,39391.2218848432,42219.0853539872,2176.63572213236,2169.84915623403,1883.76137723787
"PHJJKLOP_00075",49.6677366643883,49.3760458833803,53.3352097753698,47.3379579886586,44.3935735513433,63.4196360564038
"PHJJKLOP_00076",2261.61461369471,2134.0327030797,2170.74303785755,7793.46650655589,8008.96306518112,7639.09334935651
"PHJJKLOP_00077",5464.60609672607,5391.86421046513,5328.18745655944,9898.18494635933,9119.70839526167,9456.46229509783
"PHJJKLOP_00078",3768.97266827672,3716.0412131832,3810.26738635242,2899.44992680534,3044.1307578064,3160.08155287299
"PHJJKLOP_00079",332.658329287066,400.933492573048,381.880101991648,694.593498948972,609.732142858246,685.724814859866
"PHJJKLOP_00080",8616.7747794497,8510.45526845943,8228.55616414406,9751.61934566368,9724.00459033812,9628.88443062618
"PHJJKLOP_00081",1774.17775619769,1730.13664775365,1815.53054075359,1911.72522646506,1871.77801953215,1808.45055942089
"PHJJKLOP_00082",635.285003846827,594.487592435899,554.686181663846,559.862387750482,578.022447464429,569.785792694253
"PHJJKLOP_00083",1659.82645550526,1723.22400132997,1714.19364218039,3253.57426637434,3455.45080662905,3420.69661979228
"PHJJKLOP_00084",570.601439818787,580.662299588553,579.220378160516,446.069219508514,682.211446615541,567.80392906749
"PHJJKLOP_00085",3777.05811378023,3535.32488525003,3975.60653665607,718.262477943301,786.400445766653,786.799859824759
"PHJJKLOP_00086",8956.36349059691,8531.19320773045,8403.49565220727,7213.57652119483,7058.57819466359,7014.80630692629
"PHJJKLOP_00087",19433.9457994961,16852.0444599977,17403.2789497032,8731.12221286971,9321.74445448513,8326.80002784314
"PHJJKLOP_00088",18469.4676572923,19183.5813466109,18251.3087851316,9138.95692784892,9682.32899067767,9282.05829594272
"PHJJKLOP_00089",385.791256881528,377.232990549026,392.547143946722,951.310886502851,882.435523245069,899.766086550228
"PHJJKLOP_00090",557.89573974185,550.049151140857,579.220378160516,281.296711894144,269.079415198958,241.787362465039
"PHJJKLOP_00091",329.193138356992,375.25794871369,376.546581014111,639.972778192827,722.075063682053,721.398360141593
"PHJJKLOP_00092",1026.85157894514,846.305426441139,933.366171068972,578.979640015132,547.218743367579,525.193861092094
"PHJJKLOP_00093",2.31012728671574,2.96256275300282,1.0667041955074,0.910345345935743,0.90599129696619,0
"PHJJKLOP_00094",0,0,0,0,0,0
"PHJJKLOP_00095",23.1012728671574,25.6755438593578,24.5341964966701,20.0275976105863,28.0857302059519,24.7732953345327
"PHJJKLOP_00096",2801.02933514283,2891.46124693075,2909.96904534418,1746.95271885069,1702.35764699947,1605.30953767772
"PHJJKLOP_00097",6665.87228581826,6030.79024419607,6347.95666746452,4981.40973296038,4820.7796911571,4694.04399998726
"PHJJKLOP_00098",1257.86430761672,1209.71312414282,1190.44188218625,2965.90513705865,2777.76931649834,2548.67662401673
"PHJJKLOP_00099",1741.83597418367,1599.78388662152,1675.79229114212,4329.60246527039,4267.21900871075,4169.84107070855
"PHJJKLOP_00100",1369.90548102243,1526.70733871412,1560.58823802732,4811.1751532704,4831.65158672069,4496.84856912438
